sys_id,shelfmark,lib,catalog_title,work_id,cat,genre,author,work,mesirah,pages,p_test,p_part,p_cit,letters,best_cov,best_density,cls,tier
990051220840205171,Cambridge University Library Ms. T-S K 27.65,CUL,"כתאב פי וג'וב אלצלוה;תחום לא מזוהה;תפילה וברכות;תפילות קבע. ; סעדיה בן יוסף גאון, כתאב פי וג'וב אלצלוה: הבקשה הראשונה",M:Ytext795001,Maagarim,פיוט ותפילה,רב סעדיה גאון,בקשה א,,1,0,1,0,200,0.207,0.215,partial,
990051684340205171,Cambridge University Library Ms. T-S NS 296.49,CUL,Common Prayers: Shaharit Qeriat Shema and its benedictions ; תפילות קבע: שחרית קריאת שמע וברכותיה,M:Ytext71016,Maagarim,פיוט ותפילה,מחבר לא ידוע,"ברכות קריאת שמע בשחרית, ברכה שנייה שלפניה",,1,0,1,0,200,0.341,0.3416,partial,
990051684340205171,Cambridge University Library Ms. T-S NS 296.49,CUL,Common Prayers: Shaharit Qeriat Shema and its benedictions ; תפילות קבע: שחרית קריאת שמע וברכותיה,M:Ytext270002,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר אהבה",,1,0,1,0,200,0.341,0.295,partial,
990037565150205171,990037565150205171,?,"משנה תורה (ספר אהבה, הלכות תפילין, מזוזה וספר תורה ח).",M:Ytext274000,Maagarim,ספרות רבנית,מחבר לא ידוע,ספר החינוך (טקסט בלבד),,1,0,0,1,200,0.121,0.305,citation,
990002036580205171,"Mosseri, Jacques Ms. P 104",Mosseri,סליחות.,M:Ytext1013009,Maagarim,"עיון, עיתונות ופובליציסטיקה",משה ליב ליליינבלום,ביקורת לכל שירי יהודה ליב גורדון,,1,0,1,0,200,0.265,0.25,partial,
990051401210205171,Cambridge University Library Ms. T-S NS 27.278,CUL,,M:Ytext71022,Maagarim,פיוט ותפילה,מחבר לא ידוע,"תפילת עמידה, ברכות אמצעיות",,1,0,1,0,200,0.154,0.335,partial,
990001458910205171,Ms. EVR II A 2368,RNL,פיוטים כמנהג קראים.,M:Ytext17000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,סדר אליהו זוטא א-טו,,2,0,0,2,200,0.073,0.34,citation,
990001498130205171,Library of the Alliance Israélite Universelle Ms. H 147 A,AIU,"תלמוד בבלי סדר קדשים (זבחים, מנחות, מעילה ותמורה). ; Talmud Bavli: Zevahim 22 a – 120 b; Menahot 2 a – 11 a; 29 b – 30 b; 38 b – 109 a; Hullin 89 b – 103 b; Me'ilah 10 a – 14 a; Temurah 2 a – 22 b ; תלמוד בבלי: זבחים כב ע""א – קכ ע""ב; מנחות ב ע""א – יא ע""א; כט ע""ב – ל ע""ב; לח ע""ב – קט ע""א; חולין פט ע""ב – קג ע""ב; מעילה י ע""א – יד ע""א; תמורה ב ע""א – כב ע""ב",M:Ytext613000,Maagarim,ספרות הגאונים,מחבר לא ידוע,והזהיר,,2,0,0,2,200,0.082,0.2537,citation,
990001441760205171,Ms. EVR II A 688,RNL,סדור מנהג קראים.,M:Ytext930004,Maagarim,שירת ספרד,יצחק בר לוי בן מר שאול,קדושתא לסוכות,,1,0,0,1,200,0.129,0.2973,citation,
990051566230205171,Cambridge University Library Ms. T-S NS 191.66,CUL,,M:Ytext80034,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, סנהדרין",,1,0,0,1,200,0.076,0.2367,citation,
990051566230205171,Cambridge University Library Ms. T-S NS 191.66,CUL,,J:52-ראבש-שמואל-ב-פירוש,JA,ערבית יהודית,,"ראב""ש, שמואל ב פירוש",,1,0,0,1,200,0.076,0.2548,citation,
990051566230205171,Cambridge University Library Ms. T-S NS 191.66,CUL,,J:53-ראבש-מלכים-א-פירוש,JA,ערבית יהודית,,"ראב""ש, מלכים א פירוש",,1,0,0,1,200,0.076,0.2584,citation,
990053622950205171,MS heb. d.32/80,Oxford,"השגות הראב""ד;משנה תורה. ; אברהם בן דוד מפוסקייר, השגות הראב""ד: עירובין א – ו",M:Ytext405013,Maagarim,ספרות רבנית,חננאל בן חושיאל,"פירוש לתלמוד, עירובין (טקסט בלבד)",,1,0,1,0,200,0.228,0.29,partial,
990051154050205171,Cambridge University Library Ms. T-S C 6.32,CUL,"פירוש אבן עזרא למקרא;פרשנות מקרא. ; אברהם אבן עזרא, פירוש אבן עזרא למקרא",M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,0,0,1,200,0.058,0.239,citation,
990001964610205171,Ms. EVR II B 273,RNL,מסורה.,M:Ytext752001,Maagarim,"בלשנות׃ מסורה, דקדוק ומילונות",מחבר לא ידוע,"קטעי מסורה ודקדוק, תוספות לדקדוקי הטעמים",,1,0,1,0,200,0.27,0.3443,partial,
990001578440205171,Ms. EVR II B 1261,RNL,נביאים (קטעים).,J:43-ראבם-המספיק-לעובדי-השם-כרך-ט-חלק-א,JA,ערבית יהודית,,"ראב""ם, המספיק לעובדי השם (כרך ט חלק א)",,1,0,1,0,200,0.266,0.29,partial,
990051730690205171,Cambridge University Library Ms. T-S NS 329.706,CUL,"הלכות הרי""ף;ספרות הלכתית ופרשנות תלמודית;ספרות חז""ל. ; Isaac Al-Fasi, Hilkhot ha-Rif: Shabbat 14 ; יצחק אלפסי, הלכות הרי""ף: שבת יד",M:Ytext80012,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, שבת",,1,0,1,0,200,0.385,0.275,partial,
990001568810205171,Ms. EVR II B 359,RNL,"תנ""ך (קטעים).",J:68-רשבח-פירוש-התורה-לרשבח,JA,ערבית יהודית,,"רשב""ח, פירוש התורה לרשב""ח",,1,0,0,1,200,0.149,0.3218,citation,
990001573970205171,Ms. EVR II B 825,RNL,כתובים (קטעים).,M:Ytext1057001,Maagarim,ספרות יפה,מרדכי זאב פיירברג,לאן؟,,1,0,1,0,200,0.401,0.348,partial,
990001231840205171,LON BL Or. 2597,BL,קטעים.,M:Ytext342001,Maagarim,ספרות הגאונים,יהושע בן עלאן,חיבור בעניין חשבון העיבור,"St. Petersburg, Harkavy's Ms., 15-18 (לפי פרסום הרכבי)",2,0,0,2,200,0.096,0.33,citation,
990053783900205171,Gaster Printed series 464,Manchester,,M:Ytext599004,Maagarim,פיוט ותפילה,מחבר לא ידוע,קידוש לרגלים,,1,0,1,0,200,0.27,0.33,partial,
990001233200205171,Or. 5558F,BL,קובץ.,M:Ytext80041,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, זבחים",,1,0,0,1,200,0.053,0.274,citation,
990053948690205171,Ms. 4058.139-140,Strasbourg,,M:Ytext613000,Maagarim,ספרות הגאונים,מחבר לא ידוע,והזהיר,,1,0,0,1,200,0.11,0.35,citation,
990001445910205171,Ms. EVR II A 1125,RNL,דיואן ר' יהודה הלוי.,M:Ytext122257,Maagarim,שירת ספרד,יהודה הלוי בן שמואל,האל מקור חיים בך אצר ובך נפשות מצאו מבצר (טקסט בלבד),"Oxford, Bodleian Library, 1971",1,0,1,0,200,0.347,0.32,partial,new?
990001590060205171,Ms. EVR II C 638,RNL,כתובים (קטעים).,M:Ytext80019,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, ראש השנה",,1,0,1,0,200,0.242,0.3304,partial,
990053448060205171,MS heb. e.71/85,Oxford,"פיוט. ; Piyyut: ""ליי אאדיר בקודש""אל נא תֿומכי בדי עבדה""למען אֿב נמשך אחריך כמים""אל אלהים ייי אתה תרווה ממטר""רחם אום חמושה יודע""הנותן תֿשועה הושיעה את עמך""קול מבשר... אביעד חש""אמרתי אעשה""אומן ישעך בא קול""וביום השביעי אחלה""אל למושעות בארבע""אדם ובהמה בשר ורוח""אדון המושיע בלתך אין""אל נא תעינו כשה אובד"" ; פיוט: ""ליי אאדיר בקודש""אל נא תֿומכי בדי עבדה""למען אֿב נמשך אחריך כמים""אל אלהים ייי אתה תרווה ממטר""רחם אום חמושה יודע""הנותן תֿשועה הושיעה את עמך""קול מבשר... אביעד חש""אמרתי אעשה""אומן ישעך בא קול""וביום השביעי אחלה""אל למושעות בארבע""אדם ובהמה בשר ורוח""אדון המושיע בלתך אין""אל נא תעינו כשה אובד""",M:Ytext600023,Maagarim,פיוט ותפילה,אלעזר הקליר,הושענות,,1,0,1,0,199,0.295,0.3286,partial,
990000851240205171,Ms. EVR II A 298/05,RNL,משנה תורה (ספר שופטים).,M:Ytext90022,Yerushalmi,תלמוד ומדרש,מחבר לא ידוע,"תלמוד ירושלמי, מועד קטן",,1,0,1,0,199,0.155,0.3216,partial,
990000853610205171,Ms. EVR ARAB I 2901,RNL,אסור והיתר (קטעים).,M:Ytext80014,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, פסחים",,1,0,0,1,199,0.094,0.3166,citation,
990001464420205171,Ms. EVR II A 2901,RNL,תפלות מנהג קראים (קטעים).,M:Ytext270002,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר אהבה",,2,0,0,2,199,0.105,0.2632,citation,
990001577480205171,Ms. EVR II B 1166,RNL,"נביאים (מלכים ב-ישעיה, קטעים).",J:53-ראבש-מלכים-א-פירוש,JA,ערבית יהודית,,"ראב""ש, מלכים א פירוש",,1,0,1,0,199,0.176,0.31,partial,
990000895690205171,Ms. Evr. Antonin A 3,RNL,משנה תורה (ספר שופטים).,M:Ytext90022,Yerushalmi,תלמוד ומדרש,מחבר לא ידוע,"תלמוד ירושלמי, מועד קטן",,1,0,0,1,199,0.144,0.3166,citation,
990051394990205171,Cambridge University Library Ms. T-S NS 26.32,CUL,גלוסאר לפיוט. ; דפוס. גלוסר לפיוטים ליום הכיפור מתוך מחזור.,M:Ytext270003,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר זמנים",,1,0,1,0,199,0.323,0.3317,partial,
990001464460205171,Ms. EVR II A 2905,RNL,מחזור מנהג קראים (קטעים).,M:Ytext586003,Maagarim,פיוט ותפילה,מחבר לא ידוע,סדר רחמין,,1,0,1,0,199,0.158,0.3305,partial,
990001446260205171,Ms. EVR II A 1160,RNL,סדור מנהג קראים (קטעים).,M:Ytext599161,Maagarim,פיוט ותפילה,מחבר לא ידוע,תפילה מקוצרת לערבית שבת ומועדים [ברכה מעין שבע؟],,1,0,1,0,199,0.301,0.2923,partial,
990000907690205171,Ms. Evr. Antonin B 911,RNL,תלמוד בבלי (קטעים).,M:Ytext80024,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, יבמות",,1,0,0,1,199,0.073,0.3216,citation,
990039296590205171,Ms. EVR II A 525/1.2,RNL,"הלכות הרי""ף (קידושין א-ט; כז-כח).",M:Ytext80030,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, קידושין",,1,0,1,0,199,0.32,0.3456,partial,
990001582900205171,Ms. EVR II B 1520,RNL,כתובים (משלי לא:ח-רות א:ד).,M:Ytext1000,Bible,-מקרא,מחבר לא ידוע,מקרא,,1,0,1,0,199,0.396,0.2257,partial,
990052000540205171,Cambridge University Library Ms. T-S AS 98.52,CUL,"משנה תורה. ; Moses b. Maimon, Rambam, Mishneh Torah: Tefillah ve-Birkat Kohanim 6 – 7 ; משה בן מימון, משנה תורה: תפילה וברכת כהנים ו – ז",M:Ytext280000,Maagarim,ספרות התרגומים מערבית,יהודה אבן תיבון,"ספר הכוזרי ליהודה הלוי, תרגום","Munich, Bayerische Staatsbibliothek, 264: 6",1,0,1,0,199,0.367,0.2432,partial,new?
990051150600205171,Cambridge University Library Ms. T-S C 1.29,CUL,לקח טוב;מדרש. ; Midrash ; לקח טוב,M:Ytext6000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,מכילתא דרבי ישמעאל,,1,0,0,1,199,0.106,0.3319,citation,
990001504850205171,Library of the Alliance Israélite Universelle Ms. III A 13,AIU,משנה סדר זרעים (ברכות ט:ד-ט:ה; פאה א:א-ב:ו).,M:Ytext270002,Maagarim,ספרות רבנית,משה בן מיימון (רמב״ם),"משנה תורה, ספר אהבה",,1,0,1,0,199,0.343,0.3317,partial,
990051186990205171,Cambridge University Library Ms. T-S H 5.122,CUL,פיוט;תוספות של סידור;תפילה וברכות;תפילות קבע. ; Piyyut ; תפילות קבע: יום הכיפורים עמידה וסליחות,M:Ytext597048,Maagarim,פיוט ותפילה,מחבר לא ידוע,סליחה,,1,0,1,0,199,0.185,0.2079,partial,
990001599110205171,Ms. EVR ARAB II 653,RNL,כתאב אלאצול (אותיות כסח-לא).,M:Ytext478010,Maagarim,ספרות הגאונים,משה (משרשיה) הכהן גאון בר׳ יעקב,"תשובות, חמדה גנוזה",,1,0,1,0,199,0.207,0.3317,partial,
990051125920205171,Cambridge University Library Ms. T-S Loan Collection 108,CUL,"אלמדכ'ל אלי עלם אלמשנה ואלתלמוד;כתאב אלשרכה. ; שמואל בן חפני גאון, כתאב אלשרכה: הקדמה (צדר) א – ג",M:Ytext80012,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, שבת",,1,0,1,0,199,0.318,0.3266,partial,
990051362180205171,Cambridge University Library Ms. T-S Misc. 15.54,CUL,תפילה וברכות;תפילות קבע. ; סידור. דפוס.,M:Ytext599099,Maagarim,פיוט ותפילה,מחבר לא ידוע,ברכת יוצר לשחרית לשבת,,1,0,1,0,199,0.224,0.2261,partial,
990053780380205171,Gaster Printed series 112,Manchester,,J:42-ריבג-ספר-הרקמה,JA,ערבית יהודית,,"ריב""ג, ספר הרקמה",,1,0,1,0,199,0.222,0.2585,partial,
990051679390205171,Cambridge University Library Ms. T-S NS 294.7,CUL,הגדה של פסח,M:Ytext572003,Maagarim,פיוט ותפילה,מחבר לא ידוע,"הגדה של פסח, תוספת דרשה (ר׳ יוסי הגלילי אומר)","Cambridge, University Library, T-S Collection, H 2, 148",1,0,1,0,199,0.35,0.24,partial,new?
990001410360205171,Cambridge University Library Ms. T-S F 9/097,CUL,הלכות גדולות (מגלה ג).,M:Ytext80021,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, מגילה",,1,0,1,0,199,0.244,0.2917,partial,
990001565890205171,Ms. EVR II B 9,RNL,נביאים אחרונים.,M:Ytext80033,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, בבא בתרא",,1,0,1,0,199,0.303,0.3394,partial,
990047792970205171,Library of the Alliance Israélite Universelle Ms. V B 34,AIU,"תרגום ערבי לתורה לרס""ג (ויקרא כב:טז-במדבר א:כט-ב:יב).",J:39-רסג-במדבר-תרגום-תפסיר-תורה,JA,ערבית יהודית,,"רס""ג, במדבר תרגום (תפסיר תורה)",,1,0,1,0,199,0.184,0.2857,partial,
990051443830205171,Cambridge University Library Ms. T-S NS 79.1,CUL,,M:Ytext80012,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, שבת",,1,0,0,1,199,0.115,0.2463,citation,
990051475330205171,Cambridge University Library Ms. T-S NS 115.13,CUL,"פיוט. ; Piyyut ; פיוט (הושענות לסוכות): ""אלוהים אשחרך ביום ראשון גם אחדש שיריך""",M:Ytext990022,Maagarim,שירת ספרד,יוסף בן אביתור,הושענות,,1,0,1,0,199,0.372,0.3095,partial,
990053402000205171,MS heb. d.25/13,Oxford,"פיוט;תפילה וברכות;תפילות קבע. ; תפילה וברכות: מ לסכוי בינה עד הללויה; שחרית שבע ברכות[for שחרית, מוסף, מנחה]; ברכות[headed:ואגבאת אלטעאם; incomplete, only a part of ברכת מזון]; נשמת[with following remaek:אלי ההונא אנתהת אלזואיד פי אלצלואת אלדי יטלבהא מן אראד אלכמאל]",M:Ytext599027,Maagarim,פיוט ותפילה,מחבר לא ידוע,קדושת היום ממוסף לראש חודש שחל ביום חול,,1,0,1,0,198,0.219,0.2823,partial,
990053413780205171,MS heb. d.55/15,Oxford,פיוט;תפילה וברכות;תפילות קבע. ; A fragment of a prayer-book with Arabic rules,M:Ytext586191,Maagarim,פיוט ותפילה,מחבר לא ידוע,תוספת לברכת המזון,,1,0,1,0,198,0.298,0.3216,partial,
990051361640205171,Cambridge University Library Ms. T-S Misc. 15.2,CUL,תפילה וברכות. ; סידור. דפוס.,M:Ytext273001,Maagarim,ספרות רבנית,יעקב בן אשר,"ארבעה טורים, אורח חיים",,1,0,1,0,198,0.192,0.2475,partial,
990001538260205171,Ms. EVR ARAB I 2009,RNL,תרגום ופרוש ערבי לתורה לישועה בן יהודה : ; הנוסח הקצר.,M:Ytext31000,Mishnah,תלמוד ומדרש,מחבר לא ידוע,משנה,,1,0,0,1,198,0.114,0.2723,citation,
990001436380205171,Ms. EVR II A 293.1.a,RNL,"תלמוד בבלי סדר מועד (ערובין, יומא, חולין, קטעים).",M:Ytext80028,Bavli,תלמוד ומדרש,מחבר לא ידוע,"תלמוד בבלי, סוטה",,1,0,0,1,198,0.103,0.3498,citation,
990051649110205171,Cambridge University Library Ms. T-S NS 273.191,CUL,פיוט;שירת חול;תפילות קבע. ; Common Prayers: Shaharit Qeriat Shema and its benedictions ; תפילות קבע: שחרית קריאת שמע וברכותיה,M:Ytext71016,Maagarim,פיוט ותפילה,מחבר לא ידוע,"ברכות קריאת שמע בשחרית, ברכה שנייה שלפניה",,1,0,1,0,198,0.424,0.3069,partial,
990001577420205171,Ms. EVR II B 1160,RNL,נביאים (קטעים).,J:53-ראבש-מלכים-א-פירוש,JA,ערבית יהודית,,"ראב""ש, מלכים א פירוש",,1,0,1,0,198,0.197,0.3318,partial,
990053413980205171,MS heb. d.55/35,Oxford,"פיוט;תפילה וברכות;תפילות קבע. ; fragment of a prayer book, mostly הבדלה",M:Ytext71013,Maagarim,פיוט ותפילה,מחבר לא ידוע,"ערבית, ברכה שלישית",,1,0,1,0,198,0.384,0.3113,partial,
990051643830205171,Cambridge University Library Ms. T-S NS 271.46,CUL,תפילה וברכות;תפילות קבע. ; Common Prayers: Shabbat[שבת ראש חודש] ; תפילות קבע: שבת[שבת ראש חודש],M:Ytext952003,Maagarim,פיוט ותפילה,רב סעדיה גאון,תרי״ג מצות (אזהרות),,1,0,1,0,198,0.191,0.3384,partial,
990001442700205171,Ms. EVR II A 828,RNL,סדור.,M:Ytext774000,Maagarim,תלמוד ומדרש,מחבר לא ידוע,אסתר רבה ז-י,,2,0,0,2,198,0.078,0.213,citation,
990001441740205171,Ms. EVR II A 685,RNL,סדור מנהג קראים (קטע).,M:Ytext1057001,Maagarim,ספרות יפה,מרדכי זאב פיירברג,לאן؟,,1,0,1,0,198,0.228,0.3415,partial,
990053124630205171,"Adler, Elkan Nathan Ms. 2086.5",JTS,"תלמוד בבלי [טקסט]. ; Talmud Bavli: Bava Qamma 62 a – 64 a ; תלמוד בבלי: בבא קמא סב ע""א – סד ע""א",M:Ytext633000,Maagarim,ספרות הגאונים,מחבר לא ידוע,הלכות ״ראו״,,1,0,0,1,198,0.083,0.2412,citation,
